100.000000 100.000000 100.000000 1.000000 1.000000 
98.295813 99.062658 99.710463 0.985444 1.001095
97.912393 100.495650 98.582134 0.983491 0.984807
97.514677 100.380909 97.762401 0.990001 0.997981
98.383051 101.641997 98.157889 0.991445 1.005932
97.564457 101.438678 100.085983 0.985382 0.986227
98.844374 102.585643 99.923436 0.988316 0.979081
98.965891 103.485586 101.350288 0.992803 1.006263
99.997191 102.782955 102.475415 1.017041 1.002521
99.153861 102.549012 99.525222 1.012198 1.002384
99.759971 105.970535 97.108821 1.000244 0.988852
100.907193 107.395537 96.413176 0.992752 0.984740
99.443211 105.360866 96.755856 0.986618 0.982991
98.748206 106.798570 95.838779 0.997788 0.975168
97.941460 106.531083 95.843510 0.983977 0.977298
98.483822 105.973881 97.912112 0.993041 0.985099
97.329356 107.206366 98.178918 1.000472 0.996579
97.985818 109.092542 99.259862 0.999235 0.992736
97.882014 111.297353 98.133982 1.002185 0.991215
99.977467 110.135619 98.243658 0.998338 0.989356
99.643608 108.838635 98.242830 0.989922 0.959067
98.263706 109.216244 96.912074 0.996685 0.937523
97.329256 110.340294 96.361299 0.992453 0.955044
97.434449 110.009191 94.859643 0.983804 0.958554
96.812434 113.293665 94.281508 0.975862 0.959781 
95.918873 114.030326 97.505537 0.969444 0.937884
95.788590 115.747699 96.524709 0.971291 0.916966
96.232768 116.573397 95.301377 0.980183 0.893949
95.519263 115.487002 94.126604 0.986693 0.879175
95.820893 114.094032 93.653754 0.983180 0.883585
97.825529 112.642020 93.772623 0.978260 0.901513
96.422897 112.084026 94.868947 0.987261 0.911641
96.153190 112.060607 95.345008 0.998386 0.910416
96.173438 110.564599 94.805933 0.998104 0.898102
94.133594 110.863590 96.276028 0.976625 0.893794
94.305769 112.607994 96.309780 0.972383 0.884638
94.455941 114.377398 97.120823 1.000038 0.874687
97.219878 115.299052 96.601858 0.996237 0.879351
92.712315 114.183561 95.524215 0.979147 0.877432
94.114615 114.552887 95.834989 0.987193 0.881971
92.877624 113.493362 93.490813 0.991848 0.876674
91.945403 114.824701 94.349694 0.975981 0.867150
91.812437 113.993229 94.874560 0.975350 0.854950
91.874348 114.286003 94.117195 0.964347 0.855440
91.368503 115.032288 95.728247 0.972239 0.852068
88.997736 113.467920 93.342150 0.989852 0.850334
87.430530 114.539964 94.801600 0.994206 0.843580
86.427526 113.341147 96.151541 0.996943 0.843332
86.229405 113.294000 95.585182 0.984325 0.852247
84.616590 116.110364 93.249447 0.984478 0.841683
84.790224 117.617853 93.386437 0.997939 0.840466
85.825663 119.070028 92.133761 0.993180 0.846591
85.215364 117.754403 89.140839 1.007428 0.853650
83.900854 115.992582 89.997433 1.004842 0.838648
83.566238 116.705071 89.675333 0.991271 0.850395
85.261451 116.363786 88.248151 0.992925 0.865721
85.461842 115.546020 87.965790 0.994857 0.871559
86.589988 117.485260 88.193171 0.993444 0.869559
86.846645 118.294456 88.447568 1.003221 0.877899
86.753470 118.892445 88.350490 1.017769 0.881683
85.718452 121.151594 87.875153 1.021802 0.861140
86.624469 121.826354 88.648788 1.020629 0.863679
86.316821 122.611278 88.924768 1.013472 0.868432
87.856814 121.301483 89.875052 1.016821 0.862823
87.902015 120.397596 89.406349 1.026205 0.862087
88.858057 119.789504 89.178695 1.061989 0.847671
89.253125 120.324945 88.302985 1.077395 0.850565
88.634234 119.333616 87.165064 1.118598 0.836109
87.101763 120.359336 89.573578 1.142615 0.843460
88.883423 118.628261 91.054258 1.149227 0.854503
89.242318 118.363055 90.758491 1.163274 0.873383
88.935021 118.668437 90.085615 1.166991 0.863202
87.711037 116.456099 88.860687 1.152809 0.872291
89.237284 114.425994 88.978602 1.145938 0.865371
88.654235 114.740523 88.252520 1.147840 0.866883
90.405453 116.420265 87.752947 1.141313 0.862410
91.281277 115.668645 89.350447 1.147443 0.847301
91.760668 116.391583 87.911125 1.127181 0.850963
91.948634 115.007354 88.384598 1.127990 0.851608
93.569195 115.048327 89.442588 1.124293 0.853834
91.921311 111.313875 88.527304 1.125749 0.858955
91.409735 112.220649 87.551618 1.132054 0.857799
92.314083 114.006254 87.143261 1.141775 0.872386
92.536256 112.152366 88.835555 1.173097 0.873903
92.305849 113.094598 88.280791 1.179892 0.865779
91.322068 114.290692 87.189046 1.172949 0.866076
90.982778 113.562366 87.951031 1.166973 0.856760
91.298907 114.197425 88.478582 1.153152 0.851219
90.964567 116.598904 89.038331 1.154465 0.832482
92.333771 117.176455 89.916117 1.156088 0.830065
91.285346 116.455323 91.924302 1.175196 0.835264
88.824442 115.956767 92.095134 1.179764 0.830418
89.239050 116.293814 91.914654 1.187883 0.822758
89.633189 116.977474 93.604227 1.207154 0.824599
89.328279 116.241189 94.170818 1.187226 0.823985
90.234198 114.874150 92.361315 1.204955 0.833871
90.802412 112.469355 92.762467 1.214460 0.835484
92.643521 112.624935 92.672820 1.189497 0.827452
94.775790 112.078941 91.633840 1.167533 0.819773
94.170208 111.732210 89.015112 1.168343 0.825890
94.597937 110.314716 89.539105 1.180139 0.822192
93.734428 109.308272 90.304090 1.183681 0.816900
94.391504 109.356763 90.344106 1.188745 0.810639
93.138189 109.980116 90.477232 1.176399 0.812933
95.404086 109.580214 91.785244 1.181915 0.815181
95.505013 109.086056 91.355846 1.171916 0.788475
94.814630 107.316985 91.054158 1.181528 0.795872
93.547284 107.652825 89.822170 1.201587 0.819825
96.043735 107.460226 90.843985 1.190734 0.832594
96.128138 106.529994 92.000884 1.193474 0.850923
97.902119 106.117303 91.170048 1.201781 0.859127
98.794941 104.524932 92.716791 1.213862 0.850442
98.904640 103.236979 94.122711 1.235867 0.854823
100.553653 104.077349 94.931700 1.211434 0.847098
100.454999 103.883030 97.202796 1.203884 0.856245
101.012771 104.350945 96.397876 1.173277 0.851576
101.753719 100.102479 97.240026 1.148885 0.847009
101.861685 99.731182 97.563803 1.149551 0.826622
101.193137 98.906017 96.285337 1.150230 0.835899
101.597223 94.991011 96.503197 1.143999 0.804907
102.590524 94.450759 95.659553 1.163279 0.804886
103.003692 94.456869 94.289383 1.168683 0.810904
105.339706 96.011763 93.853960 1.164609 0.808092
106.326123 96.541334 92.603814 1.148215 0.803702
104.898499 95.506658 92.847749 1.131173 0.803634
104.705900 94.044815 92.893859 1.115600 0.787554
104.678591 92.642995 91.821261 1.123850 0.777645
106.392609 92.883991 92.880775 1.116389 0.764664
102.178425 92.145309 91.698884 1.101128 0.773308
102.088236 93.641340 89.045798 1.090892 0.787848
99.355741 93.936662 89.111327 1.096418 0.800037
100.032493 94.456892 90.029313 1.091051 0.797611
101.662214 93.400837 89.424883 1.087366 0.790663
100.561259 92.337794 89.470871 1.100655 0.802728
100.859031 92.511711 89.327039 1.114745 0.826614
101.229667 91.474478 88.400769 1.099387 0.835476
98.725313 90.346101 87.468318 1.121456 0.837319
97.168010 88.840448 87.320529 1.107913 0.827474
97.575567 86.986105 87.683927 1.104179 0.823353
97.256747 86.178017 88.369441 1.097829 0.815429
97.151280 87.735021 88.687262 1.073299 0.813790
96.336662 87.989100 88.273872 1.047774 0.820789
95.422015 87.938172 89.545201 1.040179 0.802241
95.556660 87.762356 87.791631 1.039167 0.801771
95.052416 88.611482 87.302243 1.039135 0.799458
95.900918 88.063959 89.250861 1.059033 0.809689
96.616014 85.692234 88.594057 1.044075 0.815015
95.694857 85.578457 89.671081 1.071868 0.821888
97.127020 86.217784 89.067055 1.071105 0.819396
99.358266 86.857025 89.893863 1.049793 0.832182
99.382728 87.075526 89.487501 1.040555 0.817607
98.776508 87.450790 92.025500 1.042018 0.831471
101.164258 86.553606 90.911006 1.035406 0.833741
100.023001 87.608328 90.626128 1.044719 0.813744
99.690904 87.279557 89.355487 1.047043 0.797290
99.794144 88.422538 89.467186 1.039690 0.820679
99.241586 86.715764 91.380858 1.035324 0.815099
101.205558 85.414686 91.205743 1.022166 0.823261
102.593561 86.976116 91.879959 1.029217 0.842777
102.075286 85.692443 92.322415 1.031568 0.836758
102.183423 85.622048 91.523637 1.019708 0.853467
100.836750 84.218615 90.847991 1.007291 0.844685
100.973036 84.627260 92.189899 1.012051 0.854404
100.339354 84.556424 92.542631 0.994114 0.840445
99.899213 85.804469 92.996191 1.002090 0.836704
97.486086 84.401989 90.368290 0.989800 0.828859
97.774785 82.928142 89.733987 0.988000 0.814503
97.601983 84.780310 92.229691 0.983285 0.818796
95.412628 85.366354 91.187091 0.993035 0.795654
93.596064 87.701991 90.106227 1.001886 0.798794
95.244339 87.751249 91.126127 1.023312 0.802422
98.610673 88.179639 91.074421 1.031461 0.807243
97.464094 89.195064 90.915038 1.045250 0.808746
98.060997 88.454517 88.701789 1.047322 0.802127
96.792990 89.157926 90.077536 1.061837 0.802006
98.080423 90.936456 90.612401 1.044053 0.786902
97.495962 91.303214 91.014255 1.079128 0.784224
97.540112 90.336873 92.273650 1.094517 0.777515
95.633228 89.736888 92.672578 1.081291 0.780773
95.786960 88.630277 92.003944 1.090732 0.769380
94.628762 89.559371 92.173511 1.095903 0.766842
97.175007 90.055712 90.711595 1.098091 0.789365
97.917398 88.711628 90.707411 1.073545 0.792625
97.510816 87.953453 92.226591 1.058968 0.789854
96.174819 87.489489 92.046764 1.042618 0.790251
95.674506 87.295720 94.345028 1.047762 0.798249
95.655645 86.700228 93.134131 1.040290 0.790967
93.967388 86.237929 94.242306 1.030210 0.800121
97.294143 86.230565 95.847177 1.053474 0.809588
98.004780 87.617716 96.332127 1.059255 0.804688
98.570457 87.225104 98.059556 1.075063 0.786444
96.176547 85.467589 96.410253 1.074904 0.791044
94.698117 84.510301 93.391580 1.081053 0.795346
96.396511 84.023740 92.574656 1.080190 0.790463
96.761685 84.293594 91.278712 1.072258 0.789934
97.158607 85.181542 93.302505 1.073692 0.793609
96.345278 84.934283 91.834690 1.082188 0.801562
97.323121 86.773531 92.808581 1.064669 0.788604
98.651194 87.497937 92.980756 1.059908 0.788374
97.991983 85.575452 91.244058 1.065206 0.790861
97.933597 86.060736 90.510485 1.064993 0.807132
97.993103 84.779227 90.559925 1.053189 0.793440
98.926013 84.559723 91.062070 1.053572 0.788390
96.756971 83.187378 92.002614 1.044208 0.791200
96.211563 84.760599 91.243582 1.058803 0.789801
96.384638 85.919235 90.631326 1.043549 0.792209
95.997205 86.662691 90.144469 1.045169 0.787217
97.383330 85.985581 87.779195 1.079407 0.792416
96.575100 84.388079 89.553222 1.073931 0.803140
97.193364 85.491372 88.231595 1.052619 0.797269
95.657526 87.597895 88.697848 1.040302 0.820810
93.414044 88.468865 88.364251 1.043765 0.824888
93.640424 87.782887 88.058437 1.061342 0.821033
93.373485 87.501841 88.629604 1.067129 0.827159
95.316163 87.897086 88.971477 1.072517 0.820014
95.484638 89.391243 89.126096 1.059645 0.822476
97.901903 89.647661 90.691460 1.067374 0.822435
97.087447 90.042470 91.682299 1.056910 0.818396
98.382214 89.534465 91.952682 1.075960 0.810544
99.647383 90.264616 92.694688 1.067903 0.824905
100.804719 91.117608 90.798568 1.054567 0.839204
102.663534 92.956362 91.772035 1.048083 0.840472
102.856004 92.445397 91.523474 1.042545 0.849217
104.289222 91.691876 91.062150 1.047290 0.849969
104.954717 91.278764 89.786914 1.029920 0.866894
105.126669 90.221719 91.555159 1.014113 0.865290
104.358212 89.059937 92.356490 1.022575 0.861936
104.164925 88.325387 91.224695 1.008307 0.851806
103.779294 88.124292 92.836204 1.010003 0.867856
103.122690 88.963413 95.499545 1.017370 0.865509
101.774265 88.226983 97.398050 1.012043 0.864676
102.559630 86.356825 97.402803 1.001725 0.858137
101.880418 86.150033 96.517874 1.012288 0.871527
102.176271 86.147900 95.137804 1.007939 0.879117
101.687121 87.517892 94.014475 1.017923 0.843011
101.376113 86.878525 93.210175 1.015816 0.844867
101.857574 86.170681 95.033062 1.011545 0.838817
102.106095 84.579901 94.093121 1.024896 0.819940
102.372338 86.203376 92.819500 1.020443 0.828794
102.502752 84.938332 94.115389 1.012755 0.844525
103.179843 84.131517 95.037078 1.000704 0.855165
103.860255 84.227643 95.501506 0.998131 0.874659
103.667402 84.126634 96.311840 0.962991 0.861453
103.433279 83.913682 94.899519 0.958814 0.859226
102.724260 85.592031 94.616241 0.952788 0.866929
103.346160 85.730514 95.166062 0.941299 0.865583
104.193108 84.637941 95.598125 0.932229 0.862912
105.253260 84.771531 94.554209 0.932033 0.882627
106.849806 86.004250 94.990642 0.936368 0.895331
105.537480 84.549998 95.832372 0.925490 0.893136
106.300706 84.911158 95.226880 0.922538 0.895243
108.772040 85.209547 94.938885 0.931637 0.909920
107.666777 86.160947 93.756316 0.949143 0.901961
108.772088 85.823585 92.294866 0.952326 0.909444
109.894351 84.635371 91.590771 0.963109 0.910836
107.851957 86.490386 89.759825 0.951353 0.893406
107.282371 88.127959 89.021995 0.926454 0.888868
106.806112 87.747115 88.811913 0.916616 0.885738
107.192137 86.475240 88.261623 0.906149 0.868837
106.655379 86.442338 87.931466 0.922009 0.865730
107.083842 87.390747 86.711929 0.929303 0.874215
105.147550 87.957057 86.451547 0.928912 0.869660
105.992404 88.788208 89.292863 0.925474 0.860397
103.791148 87.496770 88.628835 0.922381 0.857114
105.476764 87.737742 86.924795 0.922778 0.847150
104.260911 87.211564 87.022739 0.931514 0.845631
104.388371 87.504409 88.063375 0.930012 0.837635
104.108531 86.327634 88.535550 0.938505 0.829917
103.460393 84.987353 89.988672 0.924604 0.817335
102.880373 83.739853 91.232743 0.931478 0.816599
100.941492 83.018653 90.422534 0.920413 0.813378
100.842936 82.499751 88.548388 0.913225 0.809210
102.418559 83.265870 86.278629 0.925808 0.795224
103.429399 81.860818 85.230419 0.926149 0.795948
102.361041 80.887452 84.846367 0.910654 0.807849
101.278141 80.295563 85.614741 0.905682 0.806296
100.952626 81.513347 85.934244 0.909556 0.804506
100.550478 81.181917 84.230827 0.909516 0.786538
101.913946 81.975907 85.172661 0.934708 0.788525
103.707657 82.825114 84.388584 0.926204 0.793336
106.079481 81.862079 84.683859 0.933225 0.788052
106.672452 82.243907 84.488099 0.928413 0.783542
104.920907 81.995219 82.070744 0.918226 0.788784
104.558261 82.211078 82.688521 0.896888 0.799018
